09/01/2015 13:18:49,97.2561669829,NF
09/01/2015 13:18:50,92.0796963947,NF
09/01/2015 13:18:52,882.960151803,NF
09/01/2015 13:18:54,109.009487666,NF
09/01/2015 13:18:56,90.2125237192,NF
09/01/2015 13:18:58,101.783681214,NF
09/01/2015 13:19:00,97.3586337761,NF
09/01/2015 13:19:02,96.2314990512,NF
09/01/2015 13:19:04,92.1935483871,NF
09/01/2015 13:19:06,103.760910816,NF
09/01/2015 13:19:08,92.4971537002,NF
09/01/2015 13:19:10,91.9696394687,NF
09/01/2015 13:19:12,99.4838709677,NF
09/01/2015 13:19:14,822.352941176,NF
09/01/2015 13:19:16,94.6489563567,NF
09/01/2015 13:19:18,88.4136622391,NF
09/01/2015 13:19:20,882.102466793,NF
09/01/2015 13:19:22,95.3130929791,NF
09/01/2015 13:19:25,89.6356736243,NF
09/01/2015 13:19:27,99.1081593928,NF
09/01/2015 13:19:29,97.1878557875,NF
09/01/2015 13:19:31,95.6394686907,NF
09/01/2015 13:19:33,92.9297912713,NF
09/01/2015 13:19:35,100.633776091,NF
09/01/2015 13:19:37,330.011385199,NF
09/01/2015 13:19:39,92.6299810247,NF
09/01/2015 13:19:41,103.282732448,NF
09/01/2015 13:19:43,781.741935484,NF
09/01/2015 13:19:45,97.1840607211,NF
09/01/2015 13:19:47,91.7874762808,NF
09/01/2015 13:19:49,101.912713472,NF
09/01/2015 13:19:51,95.4155597723,NF
09/01/2015 13:19:53,94.6982922201,NF
09/01/2015 13:19:55,89.9810246679,NF
09/01/2015 13:19:57,92.0759013283,NF
09/01/2015 13:19:59,102.311195446,NF
09/01/2015 13:20:01,100.299810247,NF
09/01/2015 13:20:03,96.5009487666,NF
09/01/2015 13:20:05,784.197343454,NF
09/01/2015 13:20:07,95.6963946869,NF
09/01/2015 13:20:09,102.34914611,NF
09/01/2015 13:20:11,96.045540797,NF
09/01/2015 13:20:13,95.5180265655,NF
09/01/2015 13:20:15,88.8462998102,NF
09/01/2015 13:20:17,99.339658444,NF
09/01/2015 13:20:19,94.9070208729,NF
09/01/2015 13:20:22,95.7988614801,NF
09/01/2015 13:20:24,90.5464895636,NF
09/01/2015 13:20:26,104.178368121,NF
09/01/2015 13:20:28,784.356736243,NF
09/01/2015 13:20:30,94.9070208729,NF
09/01/2015 13:20:32,88.7286527514,NF
09/01/2015 13:20:34,98.5996204934,NF
09/01/2015 13:20:36,96.1062618596,NF
09/01/2015 13:20:38,93.8368121442,NF
09/01/2015 13:20:40,91.9240986717,NF
09/01/2015 13:20:42,96.8083491461,NF
09/01/2015 13:20:44,99.2637571157,NF
09/01/2015 13:20:46,97.0891840607,NF
09/01/2015 13:20:48,92.0379506641,NF
09/01/2015 13:20:50,803.943074004,NF
09/01/2015 13:20:52,100.80455408,NF
09/01/2015 13:20:54,93.3738140417,NF
09/01/2015 13:20:56,90.0189753321,NF
09/01/2015 13:20:58,101.464895636,NF
09/01/2015 13:21:00,91.3624288425,NF
09/01/2015 13:21:02,96.6337760911,NF
09/01/2015 13:21:04,91.715370019,NF
09/01/2015 13:21:06,98.1783681214,NF
09/01/2015 13:21:08,94.9563567362,NF
09/01/2015 13:21:10,90.3643263757,NF
09/01/2015 13:21:12,857.134724858,NF
09/01/2015 13:21:14,91.1878557875,NF
09/01/2015 13:21:17,89.5825426945,NF
09/01/2015 13:21:19,105.218216319,NF
09/01/2015 13:21:21,94.3225806452,NF
09/01/2015 13:21:23,92.724857685,NF
09/01/2015 13:21:25,99.7267552182,NF
09/01/2015 13:21:27,98.0872865275,NF
09/01/2015 13:21:29,94.8425047438,NF
09/01/2015 13:21:31,93.8406072106,NF
09/01/2015 13:21:33,96.990512334,NF
09/01/2015 13:21:35,787.89373814,NF
