02/08/2014 00:00:24,156.531309298,NF
02/08/2014 00:00:26,142.489563567,NF
02/08/2014 00:00:27,137.305502846,NF
02/08/2014 00:00:54,159.601518027,NF
02/08/2014 00:01:06,173.65085389,NF
02/08/2014 00:01:43,133.320683112,NF
02/08/2014 00:01:47,171.696394687,NF
02/08/2014 00:02:18,125.187855787,NF
02/08/2014 00:02:30,131.009487666,NF
02/08/2014 00:02:34,172.84629981,NF
02/08/2014 00:02:51,156.79316888,NF
02/08/2014 00:03:01,151.981024668,NF
02/08/2014 00:03:03,178.777988615,NF
02/08/2014 00:03:06,159.013282732,NF
02/08/2014 00:03:13,176.314990512,NF
02/08/2014 00:03:15,180.777988615,NF
02/08/2014 00:03:36,130.709677419,NF
02/08/2014 00:03:40,151.616698292,NF
02/08/2014 00:03:46,140.489563567,NF
02/08/2014 00:05:02,157.324478178,NF
02/08/2014 00:05:04,141.108159393,NF
02/08/2014 00:05:35,144.462998102,NF
02/08/2014 00:05:57,154.125237192,NF
02/08/2014 00:06:04,132.690702087,NF
02/08/2014 00:06:16,145.180265655,NF
02/08/2014 00:06:38,142.432637571,NF
02/08/2014 00:07:18,146.538899431,NF
02/08/2014 00:07:28,136.861480076,NF
02/08/2014 00:08:22,136.75142315,NF
02/08/2014 00:08:29,172.561669829,NF
02/08/2014 00:08:31,152.891840607,NF
02/08/2014 00:08:37,143.984819734,NF
02/08/2014 00:08:56,145.036053131,NF
02/08/2014 00:09:18,147.256166983,NF
02/08/2014 00:09:22,134.485768501,NF
02/08/2014 00:09:29,135.601518027,NF
02/08/2014 00:09:47,169.04743833,NF
02/08/2014 00:09:51,172.944971537,NF
02/08/2014 00:09:53,181.882352941,NF
02/08/2014 00:09:55,178.986717268,NF
02/08/2014 00:10:01,167.916508539,NF
02/08/2014 00:10:03,174.360531309,NF
02/08/2014 00:10:05,170.360531309,NF
02/08/2014 00:10:12,177.924098672,NF
02/08/2014 00:10:18,134.197343454,NF
